Sample ID,BeadChip Barcode,Sentrix Position,Plate Number,Well Position,Collected Gender
7822927,206680900081,R01C01,Plate_06,A09,Male
7822950,206680900081,R02C01,Plate_06,B09,Female
7822984,206680900081,R03C01,Plate_06,C09,Female
7823735,206680900081,R04C01,Plate_06,D09,Male
7823768,206680900081,R05C01,Plate_06,E09,Male
7818271,206680900081,R06C01,Plate_06,F09,Male
7818305,206680900081,R07C01,Plate_06,G09,Female
7818339,206680900081,R08C01,Plate_06,H09,Male
7818362,206680900160,R01C01,Plate_06,A10,Male
7818396,206680900160,R02C01,Plate_06,B10,Female
7818420,206680900160,R03C01,Plate_06,C10,Male
7818453,206680900160,R04C01,Plate_06,D10,Male
7818487,206680900160,R05C01,Plate_06,E10,Female
7818578,206680900160,R06C01,Plate_06,F10,Female
7818602,206680900160,R07C01,Plate_06,G10,Male
7818636,206680900160,R08C01,Plate_06,H10,Female
7818669,206680900174,R01C01,Plate_06,A11,Male
7818693,206680900174,R02C01,Plate_06,B11,Male
7818727,206680900174,R03C01,Plate_06,C11,Female
7819477,206680900174,R04C01,Plate_06,D11,Male
7819501,206680900174,R05C01,Plate_06,E11,Male
7819535,206680900174,R06C01,Plate_06,F11,Male
7819717,206680900174,R07C01,Plate_06,G11,Female
7819741,206680900174,R08C01,Plate_06,H11,Male
7819774,206680900175,R01C01,Plate_06,A12,Male
7819808,206680900175,R02C01,Plate_06,B12,Female
7819832,206680900175,R03C01,Plate_06,C12,Male
7819865,206680900175,R04C01,Plate_06,D12,Male
7819899,206680900175,R05C01,Plate_06,E12,Female
7819923,206680900175,R06C01,Plate_06,F12,Female
7822117,206680900175,R07C01,Plate_06,G12,Male
7822141,206680900175,R08C01,Plate_06,H12,Male
7951346,206967080091,R01C01,Plate_60,A01,Male
7952062,206967080091,R02C01,Plate_60,B01,Male
7952096,206967080091,R03C01,Plate_60,C01,Female
7953656,206967080091,R04C01,Plate_60,D01,Male
7953680,206967080091,R05C01,Plate_60,E01,Male
7954340,206967080091,R06C01,Plate_60,F01,Female
7954373,206967080091,R07C01,Plate_60,G01,Female
7954407,206967080091,R08C01,Plate_60,H01,Female
7952138,206967080093,R01C01,Plate_60,A02,Male
7952450,206967080093,R02C01,Plate_60,B02,Female
7952997,206967080093,R03C01,Plate_60,C02,Male
7852353,206967080093,R04C01,Plate_60,D02,Male
7852387,206967080093,R05C01,Plate_60,E02,Male
7852478,206967080093,R06C01,Plate_60,F02,Female
7852502,206967080093,R07C01,Plate_60,G02,Male
7853070,206967080093,R08C01,Plate_60,H02,Male
7853104,206967080100,R01C01,Plate_60,A03,Male
7853138,206967080100,R02C01,Plate_60,B03,Male
7853161,206967080100,R03C01,Plate_60,C03,Female
7853195,206967080100,R04C01,Plate_60,D03,Male
7853229,206967080100,R05C01,Plate_60,E03,Female
7853252,206967080100,R06C01,Plate_60,F03,Male
7853286,206967080100,R07C01,Plate_60,G03,Male
7852536,206967080100,R08C01,Plate_60,H03,Male
7852569,206967080102,R01C01,Plate_60,A04,Male
7853823,206967080102,R02C01,Plate_60,B04,Male
7952518,206967080102,R03C01,Plate_60,C04,Male
7952542,206967080102,R04C01,Plate_60,D04,Male
7952575,206967080102,R05C01,Plate_60,E04,Male
7952609,206967080102,R06C01,Plate_60,F04,Male
7952633,206967080102,R07C01,Plate_60,G04,Female
7952666,206967080102,R08C01,Plate_60,H04,Male
7952690,206966360017,R01C01,Plate_60,A05,Male
7952724,206966360017,R02C01,Plate_60,B05,Male
7834419,206966360017,R03C01,Plate_60,C05,Male
7834443,206966360017,R04C01,Plate_60,D05,Male
7834476,206966360017,R05C01,Plate_60,E05,Male
7834500,206966360017,R06C01,Plate_60,F05,Male
7834534,206966360017,R07C01,Plate_60,G05,Male
7834567,206966360017,R08C01,Plate_60,H05,Female
7936073,206966360018,R01C01,Plate_60,A06,Female
7937006,206966360018,R02C01,Plate_60,B06,Female
7937246,206966360018,R03C01,Plate_60,C06,Male
7937279,206966360018,R04C01,Plate_60,D06,Male
7937303,206966360018,R05C01,Plate_60,E06,Male
7937337,206966360018,R06C01,Plate_60,F06,Male
7953052,206966360018,R07C01,Plate_60,G06,Male
7953086,206966360018,R08C01,Plate_60,H06,Male
7936107,206966360032,R01C01,Plate_60,A07,Male
7936131,206966360032,R02C01,Plate_60,B07,Male
7936164,206966360032,R03C01,Plate_60,C07,Male
7936198,206966360032,R04C01,Plate_60,D07,Male
7936222,206966360032,R05C01,Plate_60,E07,Male
7937030,206966360032,R06C01,Plate_60,F07,Female
7937063,206966360032,R07C01,Plate_60,G07,Male
7937097,206966360032,R08C01,Plate_60,H07,Male
7937121,206966360033,R01C01,Plate_60,A08,Male
7937360,206966360033,R02C01,Plate_60,B08,Female
7937394,206966360033,R03C01,Plate_60,C08,Female
7937428,206966360033,R04C01,Plate_60,D08,Male
7937451,206966360033,R05C01,Plate_60,E08,Female
7942758,206966360033,R06C01,Plate_60,F08,Male
7942782,206966360033,R07C01,Plate_60,G08,Female
7942543,206966360033,R08C01,Plate_60,H08,Female
7942576,206967080006,R01C01,Plate_60,A09,Male
7942600,206967080006,R02C01,Plate_60,B09,Male
7942816,206967080006,R03C01,Plate_60,C09,Female
7942840,206967080006,R04C01,Plate_60,D09,Female
7942873,206967080006,R05C01,Plate_60,E09,Female
7953110,206967080006,R06C01,Plate_60,F09,Female
7953144,206967080006,R07C01,Plate_60,G09,
7937485,206967080006,R08C01,Plate_60,H09,Male
7937519,206966360035,R01C01,Plate_60,A10,Male
7937543,206966360035,R02C01,Plate_60,B10,Male
7937600,206966360035,R03C01,Plate_60,C10,Female
7938079,206966360035,R04C01,Plate_60,D10,Male
7938103,206966360035,R05C01,Plate_60,E10,Male
7938137,206966360035,R06C01,Plate_60,F10,Male
7942634,206966360035,R07C01,Plate_60,G10,Male
7942667,206966360035,R08C01,Plate_60,H10,Female
7942691,206966360045,R01C01,Plate_60,A11,Male
7942725,206966360045,R02C01,Plate_60,B11,Male
7942907,206966360045,R03C01,Plate_60,C11,Male
7942931,206966360045,R04C01,Plate_60,D11,Male
7942964,206966360045,R05C01,Plate_60,E11,Female
7952161,206966360045,R06C01,Plate_60,F11,Male
7952195,206966360045,R07C01,Plate_60,G11,Male
7952229,206966360045,R08C01,Plate_60,H11,Male
7937725,206966360106,R01C01,Plate_60,A12,Male
7937758,206966360106,R02C01,Plate_60,B12,Female
7937782,206966360106,R03C01,Plate_60,C12,Male
7937816,206966360106,R04C01,Plate_60,D12,Female
7937840,206966360106,R05C01,Plate_60,E12,Female
7937873,206966360106,R06C01,Plate_60,F12,Male
7937907,206966360106,R07C01,Plate_60,G12,Male
7937931,206966360106,R08C01,Plate_60,H12,Male
7938160,206972330005,R01C01,Plate_61,A01,Female
7951445,206972330005,R02C01,Plate_61,B01,Male
7951478,206972330005,R03C01,Plate_61,C01,Male
7951502,206972330005,R04C01,Plate_61,D01,Male
7951551,206972330005,R05C01,Plate_61,E01,Female
7951585,206972330005,R06C01,Plate_61,F01,Female
7951619,206972330005,R07C01,Plate_61,G01,Male
7951676,206972330005,R08C01,Plate_61,H01,Female
7951700,206972330006,R01C01,Plate_61,A02,Male
7952252,206972330006,R02C01,Plate_61,B02,Female
7953235,206972330006,R03C01,Plate_61,C02,Male
7953268,206972330006,R04C01,Plate_61,D02,Female
7953292,206972330006,R05C01,Plate_61,E02,Female
7959711,206972330006,R06C01,Plate_61,F02,Female
7959745,206972330006,R07C01,Plate_61,G02,Female
7937634,206972330006,R08C01,Plate_61,H02,Male
7937667,206966370009,R01C01,Plate_61,A03,Male
7956592,206966370009,R02C01,Plate_61,B03,Male
7956626,206966370009,R03C01,Plate_61,C03,Female
7956659,206966370009,R04C01,Plate_61,D03,Male
7958754,206966370009,R05C01,Plate_61,E03,Male
7958788,206966370009,R06C01,Plate_61,F03,Male
7958812,206966370009,R07C01,Plate_61,G03,Male
7958846,206966370009,R08C01,Plate_61,H03,Male
7958879,206966370084,R01C01,Plate_61,A04,Male
7964190,206966370084,R02C01,Plate_61,B04,Female
7964224,206966370084,R03C01,Plate_61,C04,Male
7964257,206966370084,R04C01,Plate_61,D04,Female
7964281,206966370084,R05C01,Plate_61,E04,Male
7964315,206966370084,R06C01,Plate_61,F04,Female
7964349,206966370084,R07C01,Plate_61,G04,Male
7953326,206966370084,R08C01,Plate_61,H04,Male
7953359,206966370094,R01C01,Plate_61,A05,Male
7956683,206966370094,R02C01,Plate_61,B05,Male
7958903,206966370094,R03C01,Plate_61,C05,Female
7956717,206966370094,R04C01,Plate_61,D05,Female
7958937,206966370094,R05C01,Plate_61,E05,Male
7958960,206966370094,R06C01,Plate_61,F05,Female
7958994,206966370094,R07C01,Plate_61,G05,Male
7959026,206966370094,R08C01,Plate_61,H05,Female
7959059,206972320103,R01C01,Plate_61,A06,Male
7962244,206972320103,R02C01,Plate_61,B06,Male
7951734,206972320103,R03C01,Plate_61,C06,Male
7953383,206972320103,R04C01,Plate_61,D06,Female
7953417,206972320103,R05C01,Plate_61,E06,Male
7956741,206972320103,R06C01,Plate_61,F06,Male
7956352,206972320103,R07C01,Plate_61,G06,Female
7956386,206972320103,R08C01,Plate_61,H06,Female
7956410,206972320104,R01C01,Plate_61,A07,Male
7956774,206972320104,R02C01,Plate_61,B07,Male
7956808,206972320104,R03C01,Plate_61,C07,Male
7956832,206972320104,R04C01,Plate_61,D07,Female
7956865,206972320104,R05C01,Plate_61,E07,Male
7959083,206972320104,R06C01,Plate_61,F07,Female
7959117,206972320104,R07C01,Plate_61,G07,Male
7959141,206972320104,R08C01,Plate_61,H07,Female
7962152,206972320108,R01C01,Plate_61,A08,Female
7962186,206972320108,R02C01,Plate_61,B08,Male
7962210,206972320108,R03C01,Plate_61,C08,Male
7953441,206972320108,R04C01,Plate_61,D08,Male
7956444,206972320108,R05C01,Plate_61,E08,Female
7956477,206972320108,R06C01,Plate_61,F08,Male
7956899,206972320108,R07C01,Plate_61,G08,Female
7956923,206972320108,R08C01,Plate_61,H08,Male
7956956,206966360028,R01C01,Plate_61,A09,Male
7959174,206966360028,R02C01,Plate_61,B09,Female
7959208,206966360028,R03C01,Plate_61,C09,Female
7962061,206966360028,R04C01,Plate_61,D09,Male
7962095,206966360028,R05C01,Plate_61,E09,Male
7962129,206966360028,R06C01,Plate_61,F09,Male
7956980,206966360028,R07C01,Plate_61,G09,Male
7957012,206966360028,R08C01,Plate_61,H09,Male
7957046,206966360029,R01C01,Plate_61,A10,Male
7963713,206966360029,R02C01,Plate_61,B10,Male
7963747,206966360029,R03C01,Plate_61,C10,Male
7963770,206966360029,R04C01,Plate_61,D10,Male
7963804,206966360029,R05C01,Plate_61,E10,Female
7963838,206966360029,R06C01,Plate_61,F10,Male
7963952,206966360029,R07C01,Plate_61,G10,Male
7963986,206966360029,R08C01,Plate_61,H10,Male
7964018,206966360038,R01C01,Plate_61,A11,Male
7964042,206966360038,R02C01,Plate_61,B11,Female
7964075,206966360038,R03C01,Plate_61,C11,Male
7964109,206966360038,R04C01,Plate_61,D11,Male
7954910,206966360038,R05C01,Plate_61,E11,Male
7957079,206966360038,R06C01,Plate_61,F11,Male
7961790,206966360038,R07C01,Plate_61,G11,Male
7962038,206966360038,R08C01,Plate_61,H11,Male
7963861,206966360048,R01C01,Plate_61,A12,Male
7963895,206966360048,R02C01,Plate_61,B12,Female
7957103,206966360048,R03C01,Plate_61,C12,Male
7957137,206966360048,R04C01,Plate_61,D12,Female
7957160,206966360048,R05C01,Plate_61,E12,Male
7957194,206966360048,R06C01,Plate_61,F12,Male
7957228,206966360048,R07C01,Plate_61,G12,Male
7961824,206966360048,R08C01,Plate_61,H12,Female
7961857,206967090074,R01C01,Plate_62,A01,Female
7961881,206967090074,R02C01,Plate_62,B01,Female
7961915,206967090074,R03C01,Plate_62,C01,Male
7961949,206967090074,R04C01,Plate_62,D01,Male
7961972,206967090074,R05C01,Plate_62,E01,Male
7962004,206967090074,R06C01,Plate_62,F01,Male
7963473,206967090074,R07C01,Plate_62,G01,Female
7963507,206967090074,R08C01,Plate_62,H01,Male
7963531,206967090075,R01C01,Plate_62,A02,Male
7963564,206967090075,R02C01,Plate_62,B02,Female
7963598,206967090075,R03C01,Plate_62,C02,Female
7963929,206967090075,R04C01,Plate_62,D02,Male
7955008,206967090075,R05C01,Plate_62,E02,Male
7957251,206967090075,R06C01,Plate_62,F02,Male
7957319,206967090075,R07C01,Plate_62,G02,Female
7957343,206967090075,R08C01,Plate_62,H02,Female
7963234,206967090078,R01C01,Plate_62,A03,Female
7954944,206967090078,R02C01,Plate_62,B03,Female
7954977,206967090078,R03C01,Plate_62,C03,Male
7957285,206967090078,R04C01,Plate_62,D03,Female
7963655,206967090078,R05C01,Plate_62,E03,Male
7963689,206967090078,R06C01,Plate_62,F03,Male
7957376,206967090078,R07C01,Plate_62,G03,Male
7959950,206967090078,R08C01,Plate_62,H03,Female
7961550,206967090087,R01C01,Plate_62,A04,Male
7963267,206967090087,R02C01,Plate_62,B04,Male
7959984,206967090087,R03C01,Plate_62,C04,Male
7961584,206967090087,R04C01,Plate_62,D04,Male
7957400,206967090087,R05C01,Plate_62,E04,Female
7957434,206967090087,R06C01,Plate_62,F04,Female
7962277,206967090087,R07C01,Plate_62,G04,Female
7962301,206967090087,R08C01,Plate_62,H04,Male
7962335,206967090088,R01C01,Plate_62,A05,Female
7962368,206967090088,R02C01,Plate_62,B05,Female
7962392,206967090088,R03C01,Plate_62,C05,Male
7962426,206967090088,R04C01,Plate_62,D05,Male
7962459,206967090088,R05C01,Plate_62,E05,Female
7962483,206967090088,R06C01,Plate_62,F05,Male
7963291,206967090088,R07C01,Plate_62,G05,Male
7957467,206967090088,R08C01,Plate_62,H05,Female
7957491,206967090090,R01C01,Plate_62,A06,Female
7963325,206967090090,R02C01,Plate_62,B06,Female
7957525,206967090090,R03C01,Plate_62,C06,Female
7963358,206967090090,R04C01,Plate_62,D06,Male
7963382,206967090090,R05C01,Plate_62,E06,Female
7950355,206967090090,R06C01,Plate_62,F06,Female
7950389,206967090090,R07C01,Plate_62,G06,Female
7950413,206967090090,R08C01,Plate_62,H06,Male
7961618,206967090099,R01C01,Plate_62,A07,Male
7961642,206967090099,R02C01,Plate_62,B07,Female
7950447,206967090099,R03C01,Plate_62,C07,Female
7950470,206967090099,R04C01,Plate_62,D07,Female
7959778,206967090099,R05C01,Plate_62,E07,Male
7959802,206967090099,R06C01,Plate_62,F07,Male
7959836,206967090099,R07C01,Plate_62,G07,Female
7959869,206967090099,R08C01,Plate_62,H07,Female
7959893,206967090110,R01C01,Plate_62,A08,Male
7959927,206967090110,R02C01,Plate_62,B08,Male
7960016,206967090110,R03C01,Plate_62,C08,Female
7957558,206967090110,R04C01,Plate_62,D08,Male
7957582,206967090110,R05C01,Plate_62,E08,Male
7957616,206967090110,R06C01,Plate_62,F08,Male
7957640,206967090110,R07C01,Plate_62,G08,Male
7958036,206967090110,R08C01,Plate_62,H08,Male
7958069,206966370006,R01C01,Plate_62,A09,Male
7958093,206966370006,R02C01,Plate_62,B09,Male
7958127,206966370006,R03C01,Plate_62,C09,Female
7958150,206966370006,R04C01,Plate_62,D09,Male
7953201,206966370006,R05C01,Plate_62,E09,Male
7958218,206966370006,R06C01,Plate_62,F09,Male
7958242,206966370006,R07C01,Plate_62,G09,Male
7958515,206966370006,R08C01,Plate_62,H09,Male
7958549,206966370007,R01C01,Plate_62,A10,Male
7958572,206966370007,R02C01,Plate_62,B10,Male
7957673,206966370007,R03C01,Plate_62,C10,Male
7957707,206966370007,R04C01,Plate_62,D10,Female
7957731,206966370007,R05C01,Plate_62,E10,Female
7957764,206966370007,R06C01,Plate_62,F10,Male
7958275,206966370007,R07C01,Plate_62,G10,Male
7958309,206966370007,R08C01,Plate_62,H10,Female
7958333,206966370032,R01C01,Plate_62,A11,Male
7958366,206966370032,R02C01,Plate_62,B11,Male
7958390,206966370032,R03C01,Plate_62,C11,Male
7958606,206966370032,R04C01,Plate_62,D11,Female
7958630,206966370032,R05C01,Plate_62,E11,Male
7958663,206966370032,R06C01,Plate_62,F11,Male
7953177,206966370032,R07C01,Plate_62,G11,Female
7958184,206966370032,R08C01,Plate_62,H11,Male
7971153,206966370049,R01C01,Plate_62,A12,Male
7971187,206966370049,R02C01,Plate_62,B12,Male
7971476,206966370049,R03C01,Plate_62,C12,Male
7971500,206966370049,R04C01,Plate_62,D12,Male
7971872,206966370049,R05C01,Plate_62,E12,Male
7971906,206966370049,R06C01,Plate_62,F12,Male
7972037,206966370049,R07C01,Plate_62,G12,Female
7972060,206966370049,R08C01,Plate_62,H12,Male
7962541,206966360058,R01C01,Plate_63,A01,Female
7962574,206966360058,R02C01,Plate_63,B01,Female
7962608,206966360058,R03C01,Plate_63,C01,Male
7962632,206966360058,R04C01,Plate_63,D01,Male
7962665,206966360058,R05C01,Plate_63,E01,Male
7962699,206966360058,R06C01,Plate_63,F01,Female
7962723,206966360058,R07C01,Plate_63,G01,Female
7971245,206966360058,R08C01,Plate_63,H01,Male
7970700,206966360072,R01C01,Plate_63,A02,Male
7970734,206966360072,R02C01,Plate_63,B02,Male
7970767,206966360072,R03C01,Plate_63,C02,Female
7962756,206966360072,R04C01,Plate_63,D02,Female
7962780,206966360072,R05C01,Plate_63,E02,Male
7962848,206966360072,R06C01,Plate_63,F02,Male
7962871,206966360072,R07C01,Plate_63,G02,Female
7962905,206966360072,R08C01,Plate_63,H02,Male
7962939,206966360100,R01C01,Plate_63,A03,Male
7970940,206966360100,R02C01,Plate_63,B03,Male
7970973,206966360100,R03C01,Plate_63,C03,Male
7971005,206966360100,R04C01,Plate_63,D03,Male
7971039,206966360100,R05C01,Plate_63,E03,Female
7971062,206966360100,R06C01,Plate_63,F03,Male
7971096,206966360100,R07C01,Plate_63,G03,Male
7971120,206966360100,R08C01,Plate_63,H03,Male
7957814,206966360110,R01C01,Plate_63,A04,Male
7957848,206966360110,R02C01,Plate_63,B04,Female
7957871,206966360110,R03C01,Plate_63,C04,Female
7970791,206966360110,R04C01,Plate_63,D04,Female
7970825,206966360110,R05C01,Plate_63,E04,Male
7970858,206966360110,R06C01,Plate_63,F04,Male
7970882,206966360110,R07C01,Plate_63,G04,Male
7971559,206966360110,R08C01,Plate_63,H04,Male
7969470,206967080027,R01C01,Plate_63,A05,Male
7969504,206967080027,R02C01,Plate_63,B05,Male
7969538,206967080027,R03C01,Plate_63,C05,Male
7969561,206967080027,R04C01,Plate_63,D05,Male
7969595,206967080027,R05C01,Plate_63,E05,Female
7980196,206967080027,R06C01,Plate_63,F05,Male
7969652,206967080027,R07C01,Plate_63,G05,Male
7972557,206967080027,R08C01,Plate_63,H05,
7973613,206967080034,R01C01,Plate_63,A06,Female
7973795,206967080034,R02C01,Plate_63,B06,Female
7973829,206967080034,R03C01,Plate_63,C06,Male
7973852,206967080034,R04C01,Plate_63,D06,Female
7973886,206967080034,R05C01,Plate_63,E06,Male
7973910,206967080034,R06C01,Plate_63,F06,Female
7973944,206967080034,R07C01,Plate_63,G06,Female
7973977,206967080034,R08C01,Plate_63,H06,Male
7974009,206967080045,R01C01,Plate_63,A07,Male
7941842,206967080045,R02C01,Plate_63,B07,Female
7941875,206967080045,R03C01,Plate_63,C07,Male
7941909,206967080045,R04C01,Plate_63,D07,Male
7941933,206967080045,R05C01,Plate_63,E07,Female
7941966,206967080045,R06C01,Plate_63,F07,Female
7942030,206967080045,R07C01,Plate_63,G07,Male
7942063,206967080045,R08C01,Plate_63,H07,Male
7942097,206967080049,R01C01,Plate_63,A08,Male
7942121,206967080049,R02C01,Plate_63,B08,Male
7942154,206967080049,R03C01,Plate_63,C08,Female
7942188,206967080049,R04C01,Plate_63,D08,Male
7942212,206967080049,R05C01,Plate_63,E08,Male
7969280,206967080049,R06C01,Plate_63,F08,Female
7970239,206967080049,R07C01,Plate_63,G08,Male
7970304,206967080049,R08C01,Plate_63,H08,Male
7987126,206967080050,R01C01,Plate_63,A09,Male
7972821,206967080050,R02C01,Plate_63,B09,Male
7972854,206967080050,R03C01,Plate_63,C09,Male
7973779,206967080050,R04C01,Plate_63,D09,Male
7942246,206967080050,R05C01,Plate_63,E09,Male
7969314,206967080050,R06C01,Plate_63,F09,Female
7972094,206967080050,R07C01,Plate_63,G09,Female
7972888,206967080050,R08C01,Plate_63,H09,Male
7972912,206967080062,R01C01,Plate_63,A10,Female
7972946,206967080062,R02C01,Plate_63,B10,Male
7972979,206967080062,R03C01,Plate_63,C10,Female
7969710,206967080062,R04C01,Plate_63,D10,Female
7969744,206967080062,R05C01,Plate_63,E10,Male
7969801,206967080062,R06C01,Plate_63,F10,Male
7969835,206967080062,R07C01,Plate_63,G10,Male
7969868,206967080062,R08C01,Plate_63,H10,Female
7969892,206967080065,R01C01,Plate_63,A11,Male
7969926,206967080065,R02C01,Plate_63,B11,Female
7970007,206967080065,R03C01,Plate_63,C11,Male
7970031,206967080065,R04C01,Plate_63,D11,Female
7969777,206967080065,R05C01,Plate_63,E11,Female
7973258,206967080065,R06C01,Plate_63,F11,Female
7973282,206967080065,R07C01,Plate_63,G11,Male
7973407,206967080065,R08C01,Plate_63,H11,Male
7973431,206967080090,R01C01,Plate_63,A12,Female
7973464,206967080090,R02C01,Plate_63,B12,Male
7973498,206967080090,R03C01,Plate_63,C12,Male
7941990,206967080090,R04C01,Plate_63,D12,Male
7959570,206967080090,R05C01,Plate_63,E12,Female
7969447,206967080090,R06C01,Plate_63,F12,Female
7970064,206967080090,R07C01,Plate_63,G12,Male
7970098,206967080090,R08C01,Plate_63,H12,Male
7970122,206966370063,R01C01,Plate_64,A01,Male
7970155,206966370063,R02C01,Plate_64,B01,Female
7973050,206966370063,R03C01,Plate_64,C01,Male
7973522,206966370063,R04C01,Plate_64,D01,Female
7978117,206966370063,R05C01,Plate_64,E01,Male
7978141,206966370063,R06C01,Plate_64,F01,Female
7978174,206966370063,R07C01,Plate_64,G01,Male
7978208,206966370063,R08C01,Plate_64,H01,Male
7974033,206966370066,R01C01,Plate_64,A02,Female
7974066,206966370066,R02C01,Plate_64,B02,Male
7974090,206966370066,R03C01,Plate_64,C02,Male
7974579,206966370066,R04C01,Plate_64,D02,Female
7974645,206966370066,R05C01,Plate_64,E02,Male
